protein_id,experiment,sequence_id,score,ala_content,gly_content,other_content
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184808,1.2282,0.0625,0.1250,0.8125
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184809,1.2058,0.0357,0.1339,0.8304
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184810,1.1652,0.0357,0.1429,0.8214
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184811,1.2217,0.0357,0.1429,0.8214
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184812,1.2587,0.0268,0.1339,0.8393
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184813,1.1838,0.0446,0.1250,0.8304
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184814,1.2096,0.0357,0.1518,0.8125
shx011848,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01184815,1.1430,0.0446,0.1250,0.8304
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197400,1.0513,0.0588,0.1092,0.8319
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197401,1.0502,0.0756,0.1008,0.8235
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197402,1.0284,0.0672,0.1092,0.8235
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197403,1.0082,0.0504,0.1261,0.8235
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197404,1.1080,0.0672,0.1261,0.8067
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197405,1.0067,0.0672,0.1261,0.8067
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197406,1.0610,0.0840,0.1176,0.7983
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197407,1.0045,0.0672,0.1008,0.8319
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197408,1.0893,0.0504,0.1176,0.8319
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197409,1.0176,0.0756,0.1176,0.8067
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197410,0.9463,0.0504,0.1176,0.8319
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197411,1.0727,0.0672,0.1176,0.8151
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197412,1.0692,0.0504,0.1261,0.8235
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197413,1.0348,0.0756,0.1092,0.8151
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197414,1.0543,0.0756,0.1092,0.8151
shx011974,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01197415,0.9947,0.0588,0.1092,0.8319
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199400,1.1696,0.1316,0.0351,0.8333
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199401,1.1350,0.1579,0.0351,0.8070
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199402,1.1322,0.1667,0.0351,0.7982
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199403,1.0899,0.1491,0.0351,0.8158
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199404,1.0850,0.1404,0.0351,0.8246
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199405,1.1580,0.1404,0.0351,0.8246
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199406,1.1489,0.1228,0.0351,0.8421
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199407,1.1364,0.1491,0.0351,0.8158
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199408,1.1151,0.1316,0.0351,0.8333
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199409,1.1251,0.1228,0.0439,0.8333
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199410,1.1090,0.1579,0.0351,0.8070
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199411,1.1403,0.1579,0.0351,0.8070
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199412,1.1530,0.1228,0.0351,0.8421
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199413,1.0946,0.1404,0.0351,0.8246
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199414,1.0632,0.1316,0.0351,0.8333
shx011994,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,shx01199415,1.1281,0.1316,0.0351,0.8333
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208600,1.2698,0.0463,0.0648,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208601,1.2589,0.0556,0.0463,0.8981
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208602,1.3572,0.0556,0.0370,0.9074
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208603,1.3072,0.0648,0.0463,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208604,1.2667,0.0556,0.0556,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208605,1.2692,0.0556,0.0463,0.8981
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208606,1.2484,0.0741,0.0556,0.8704
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208607,1.2267,0.0833,0.0556,0.8611
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208608,1.2928,0.0463,0.0278,0.9259
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208609,1.2192,0.0556,0.0556,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208610,1.2732,0.0556,0.0556,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208611,1.2899,0.0556,0.0648,0.8796
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208612,1.2345,0.0741,0.0556,0.8704
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208613,1.3070,0.0463,0.0370,0.9167
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208614,1.2673,0.0556,0.0556,0.8889
thl002086,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00208615,1.3133,0.0648,0.0370,0.8981
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255100,1.2530,0.1939,0.0714,0.7347
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255101,1.2657,0.1837,0.0204,0.7959
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255102,1.1357,0.1939,0.0816,0.7245
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255103,1.2489,0.2041,0.0612,0.7347
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255104,1.1868,0.2041,0.0510,0.7449
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255105,1.3467,0.1633,0.0714,0.7653
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255106,1.2937,0.1939,0.0408,0.7653
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255107,1.1498,0.2347,0.0816,0.6837
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255108,1.3072,0.1939,0.0510,0.7551
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255109,1.3103,0.1939,0.0204,0.7857
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255110,1.3000,0.2041,0.0408,0.7551
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255111,1.1641,0.2143,0.0714,0.7143
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255112,1.2097,0.2041,0.0510,0.7449
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255113,1.1303,0.2551,0.0816,0.6633
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255114,1.2356,0.1837,0.0612,0.7551
thl002551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thl00255115,1.2840,0.1939,0.0306,0.7755
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104600,1.1771,0.0444,0.0889,0.8667
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104601,1.1428,0.0667,0.0889,0.8444
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104602,1.2697,0.0444,0.0667,0.8889
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104603,1.2395,0.0778,0.0778,0.8444
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104604,1.1711,0.0667,0.0889,0.8444
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104605,1.0783,0.0556,0.0889,0.8556
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104606,1.2081,0.0556,0.0778,0.8667
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104607,1.0338,0.0556,0.0889,0.8556
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104608,1.1490,0.0556,0.0778,0.8667
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104609,1.1266,0.0444,0.0778,0.8778
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104610,1.1084,0.1000,0.0778,0.8222
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104611,1.1658,0.0556,0.0889,0.8556
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104612,1.0756,0.0667,0.0778,0.8556
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104613,1.1288,0.0444,0.0889,0.8667
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104614,1.1568,0.0667,0.0778,0.8556
thm001046,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00104615,1.1189,0.0889,0.0889,0.8222
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105000,1.3680,0.0920,0.0690,0.8391
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105001,1.2747,0.1149,0.1149,0.7701
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105002,1.4574,0.0805,0.0805,0.8391
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105003,1.3138,0.1149,0.1149,0.7701
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105004,1.3437,0.1149,0.1034,0.7816
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105005,1.3958,0.1379,0.0805,0.7816
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105006,1.3092,0.1034,0.0805,0.8161
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105007,1.3853,0.1149,0.0920,0.7931
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105008,1.4079,0.1379,0.1034,0.7586
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105009,1.4275,0.0920,0.0575,0.8506
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105010,1.4306,0.1494,0.0805,0.7701
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105011,1.2794,0.1264,0.0805,0.7931
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105012,1.2684,0.1149,0.1149,0.7701
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105013,1.3350,0.1149,0.1034,0.7816
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105014,1.3183,0.1379,0.1034,0.7586
thm001050,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00105015,1.3079,0.1494,0.0805,0.7701
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108000,1.3050,0.0808,0.1111,0.8081
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108001,1.3317,0.0808,0.1414,0.7778
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108002,1.2373,0.0909,0.1313,0.7778
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108003,1.2316,0.1111,0.1212,0.7677
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108004,1.1498,0.1515,0.1111,0.7374
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108005,1.2683,0.1111,0.1111,0.7778
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108006,1.1815,0.1111,0.1111,0.7778
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108007,1.1903,0.1111,0.1313,0.7576
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108008,1.2949,0.0808,0.1212,0.7980
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108009,1.2832,0.0909,0.0909,0.8182
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108010,1.3822,0.0808,0.0808,0.8384
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108011,1.2714,0.1111,0.1010,0.7879
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108012,1.2235,0.0808,0.1414,0.7778
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108013,1.2462,0.1010,0.1111,0.7879
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108014,1.2333,0.1010,0.1111,0.7879
thm001080,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00108015,1.2446,0.0707,0.1212,0.8081
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110600,1.3065,0.0465,0.1512,0.8023
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110601,1.3211,0.0581,0.1628,0.7791
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110602,1.3148,0.0581,0.1512,0.7907
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110603,1.2932,0.0581,0.1628,0.7791
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110604,1.2942,0.0465,0.1512,0.8023
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110605,1.3923,0.0581,0.1512,0.7907
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110606,1.3011,0.0349,0.1395,0.8256
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110607,1.3370,0.0465,0.1395,0.8140
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110608,1.2991,0.0581,0.1395,0.8023
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110609,1.3018,0.0349,0.1628,0.8023
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110610,1.3411,0.0349,0.1395,0.8256
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110611,1.2836,0.0814,0.1395,0.7791
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110612,1.3785,0.0581,0.1628,0.7791
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110613,1.3343,0.0465,0.1395,0.8140
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110614,1.3835,0.0465,0.1163,0.8372
thm001106,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00110615,1.3230,0.0349,0.1395,0.8256
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113100,1.2980,0.1020,0.0714,0.8265
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113101,1.2810,0.0816,0.0918,0.8265
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113102,1.2899,0.0714,0.0918,0.8367
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113103,1.2347,0.0714,0.1020,0.8265
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113104,1.2447,0.0816,0.1020,0.8163
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113105,1.2695,0.1020,0.1020,0.7959
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113106,1.2200,0.1020,0.0816,0.8163
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113107,1.1897,0.0816,0.1020,0.8163
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113108,1.2545,0.0918,0.0816,0.8265
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113109,1.2285,0.1020,0.1122,0.7857
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113110,1.2618,0.0816,0.0816,0.8367
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113111,1.2228,0.0816,0.0918,0.8265
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113112,1.2164,0.0918,0.1020,0.8061
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113113,1.2106,0.1122,0.0714,0.8163
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113114,1.1937,0.1122,0.0918,0.7959
thm001131,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113115,1.2563,0.0918,0.0918,0.8163
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113900,1.1726,0.0879,0.0879,0.8242
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113901,1.3034,0.0220,0.0879,0.8901
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113902,1.2778,0.0440,0.0769,0.8791
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113903,1.2848,0.0330,0.1099,0.8571
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113904,1.2441,0.0659,0.1099,0.8242
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113905,1.2531,0.0440,0.0989,0.8571
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113906,1.2116,0.0330,0.1209,0.8462
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113907,1.1862,0.0330,0.1099,0.8571
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113908,1.2685,0.0769,0.0769,0.8462
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113909,1.2864,0.0220,0.0989,0.8791
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113910,1.2853,0.0330,0.0989,0.8681
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113911,1.2785,0.0330,0.0879,0.8791
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113912,1.2258,0.0440,0.1099,0.8462
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113913,1.2752,0.0220,0.1099,0.8681
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113914,1.1915,0.0440,0.0879,0.8681
thm001139,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00113915,1.3107,0.0220,0.0989,0.8791
thm001146,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00114600,1.1504,0.1111,0.1000,0.7889
thm001146,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00114601,1.1049,0.1222,0.1000,0.7778
thm001146,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00114602,1.1904,0.1000,0.0667,0.8333
thm001146,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,thm00114603,1.1420,0.1333,0.0667,0.8000
